TILGANG1,TILGANG2,ANVENDELSE,TID,Xt
Import eksklusiv told,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2017,85427.18788058893
Import eksklusiv told,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2018,94707.63187436528
Import eksklusiv told,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2019,87274.37181693802
Import eksklusiv told,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2020,92678.146
Import eksklusiv told,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2021,114465.813
Import eksklusiv told,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2022,132578.87196416777
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1967,19145.65671835278
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1968,19865.697776543668
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1969,23025.485559499855
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1970,24525.769783962784
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1971,24716.453091904466
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1972,24909.620337014134
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1973,30243.55345778626
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1974,28019.877549201537
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1975,29284.962886371435
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1976,35207.80168577308
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1977,34772.686720647616
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1978,34575.33883017498
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1979,34309.4753538387
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1980,30718.80261875314
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1981,30905.845009729004
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1982,32183.50388310254
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1983,33483.7008353949
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1984,36152.56222494711
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1985,39480.91148782073
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1986,42620.697553820144
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1987,39898.16479028879
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1988,37793.1146395432
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1989,38156.4029622344
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1990,37551.56272232014
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1991,40498.80109946152
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1992,41282.29037662318
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1993,41340.18598832603
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1994,49541.850808944015
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1995,50660.976689541276
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1996,54105.395180715546
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1997,59636.39005649066
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1998,62447.13547292725
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1999,62478.71098996291
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2000,64736.16894581369
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2001,63733.1295322082
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2002,66800.07479649656
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2003,64975.33810717396
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2004,73115.97255773893
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2005,79075.7761744672
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2006,85664.1841504197
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2007,90661.24397270707
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2008,89995.41521589679
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2009,80386.66717347158
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2010,84543.45063192135
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2011,84873.01636520779
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2012,88479.8308638487
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2013,89713.2350445484
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2014,94742.14332069513
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2015,102376.93719639523
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2016,109172.59506404896
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2017,114585.27716025746
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2018,122329.13743443537
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2019,125966.20700805014
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2020,134704.667
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2021,144751.272
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2022,138802.280313516
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1967,148.194810754654
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1968,212.38208901914876
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1969,230.80313935173336
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1970,281.04585580257833
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1971,285.03252166018234
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1972,354.92559588477775
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1973,317.35798689682935
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1974,376.8608274909972
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1975,359.65339414172223
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1976,354.45172413479975
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1977,411.7076845189449
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1978,449.06761392498106
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1979,478.71488083673233
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1980,508.5026182084776
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1981,500.86578087871993
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1982,519.7207854185982
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1983,533.0242582510732
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1984,519.6089385205344
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1985,543.6771428097155
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1986,598.6269993875342
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1987,660.9894655844246
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1988,688.002428221099
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1989,681.360323077549
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1990,921.6277942962389
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1991,1185.1061788969182
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1992,1318.4227428320476
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1993,1334.1832093754315
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1994,1469.5712457089137
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1995,1702.034231676772
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1996,1658.493679006778
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1997,1682.81730226696
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1998,1979.7098744127325
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1999,2269.2282149625626
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2000,2617.7458840628146
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2001,2801.281138444971
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2002,3625.753133934729
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2003,3627.4597039294194
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2004,3924.325596062893
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2005,3995.6932556079983
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2006,3026.2088267903405
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2007,3261.620915796995
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2008,4053.5115189576572
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2009,3769.546929163496
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2010,4190.713953865232
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2011,3868.2737493487894
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2012,3891.389049995698
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2013,3684.3283856030357
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2014,3976.218756701285
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2015,4106.204131899674
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2016,4222.342227638781
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2017,4400.352394302023
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2018,4461.353857865872
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2019,4584.6688157895405
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2020,4264.482
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2021,4701.837000000001
Import eksklusiv told,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2022,4942.613643556376
Import eksklusiv told,Privat,Privat,1967,81086.305661768
Import eksklusiv told,Privat,Privat,1968,84291.05622225496
Import eksklusiv told,Privat,Privat,1969,95971.26823881414
Import eksklusiv told,Privat,Privat,1970,103573.95477410774
Import eksklusiv told,Privat,Privat,1971,106435.3230184232
Import eksklusiv told,Privat,Privat,1972,111596.95625697072
Import eksklusiv told,Privat,Privat,1973,123541.67710555388
Import eksklusiv told,Privat,Privat,1974,121401.29884024958
Import eksklusiv told,Privat,Privat,1975,110272.6897493088
Import eksklusiv told,Privat,Privat,1976,126243.79735045458
Import eksklusiv told,Privat,Privat,1977,126903.59363350747
Import eksklusiv told,Privat,Privat,1978,128865.78370098515
Import eksklusiv told,Privat,Privat,1979,135720.31300567096
Import eksklusiv told,Privat,Privat,1980,132992.7033935904
Import eksklusiv told,Privat,Privat,1981,128405.67639367578
Import eksklusiv told,Privat,Privat,1982,127207.65264962234
Import eksklusiv told,Privat,Privat,1983,129330.05535215927
Import eksklusiv told,Privat,Privat,1984,136680.156769795
Import eksklusiv told,Privat,Privat,1985,144943.3509391275
Import eksklusiv told,Privat,Privat,1986,148955.6010040674
Import eksklusiv told,Privat,Privat,1987,149522.49264616123
Import eksklusiv told,Privat,Privat,1988,155308.05393558196
Import eksklusiv told,Privat,Privat,1989,158015.6098127909
Import eksklusiv told,Privat,Privat,1990,162055.58717523862
Import eksklusiv told,Privat,Privat,1991,167646.20543847617
Import eksklusiv told,Privat,Privat,1992,168024.69539988137
Import eksklusiv told,Privat,Privat,1993,163487.61587656377
Import eksklusiv told,Privat,Privat,1994,177575.8517973688
Import eksklusiv told,Privat,Privat,1995,187054.10230312328
Import eksklusiv told,Privat,Privat,1996,195593.8568920842
Import eksklusiv told,Privat,Privat,1997,202333.09317119472
Import eksklusiv told,Privat,Privat,1998,215304.8832432005
Import eksklusiv told,Privat,Privat,1999,224059.77795457185
Import eksklusiv told,Privat,Privat,2000,245198.24401119683
Import eksklusiv told,Privat,Privat,2001,253385.41839905377
Import eksklusiv told,Privat,Privat,2002,264761.4002437843
Import eksklusiv told,Privat,Privat,2003,257893.4908410427
Import eksklusiv told,Privat,Privat,2004,264564.6644227904
Import eksklusiv told,Privat,Privat,2005,300674.2322593408
Import eksklusiv told,Privat,Privat,2006,334960.50439158233
Import eksklusiv told,Privat,Privat,2007,348030.65768792044
Import eksklusiv told,Privat,Privat,2008,371384.39729750546
Import eksklusiv told,Privat,Privat,2009,318156.49000658805
Import eksklusiv told,Privat,Privat,2010,317466.1632475981
Import eksklusiv told,Privat,Privat,2011,336597.3448714908
Import eksklusiv told,Privat,Privat,2012,349258.9685017811
Import eksklusiv told,Privat,Privat,2013,355339.04670111765
Import eksklusiv told,Privat,Privat,2014,359743.32315139915
Import eksklusiv told,Privat,Privat,2015,387378.2698026168
Import eksklusiv told,Privat,Privat,2016,405863.0763367679
Import eksklusiv told,Privat,Privat,2017,414307.72880907555
Import eksklusiv told,Privat,Privat,2018,439755.9479552109
Import eksklusiv told,Privat,Privat,2019,463352.50047523703
Import eksklusiv told,Privat,Privat,2020,455920.123
Import eksklusiv told,Privat,Privat,2021,482702.20399999997
Import eksklusiv told,Privat,Privat,2022,527874.9467483988
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1967,71675.4977771162
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1968,77482.36472613503
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1969,89990.78364506864
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1970,95867.96146282909
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1971,98298.83917680975
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1972,104280.17820962916
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1973,115449.73404293126
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1974,113736.60222461855
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1975,102512.21194997791
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1976,116088.22901162694
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1977,117124.055712193
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1978,117977.01339592217
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1979,122556.71552587661
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1980,119623.71740205179
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1981,114737.7479727537
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1982,112807.4979865641
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1983,114165.0538477978
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1984,121406.53242632796
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1985,128861.69731135196
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1986,131933.79651818643
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1987,132280.99910683767
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1988,140105.75244167054
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1989,141898.495687817
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1990,143371.2103534795
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1991,147387.72701816482
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1992,147315.27530494315
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1993,145280.44136812375
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1994,158830.6835204953
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1995,168558.2425078869
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1996,176626.90752461978
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1997,183305.91503409657
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1998,194941.7445995745
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,1999,203922.39748903294
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2000,224290.68405314043
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2001,231442.89192889963
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2002,241329.31303636375
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2003,233602.31362876817
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2004,240749.97405818867
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2005,278518.1371790509
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2006,310537.0204487107
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2007,322955.4481711088
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2008,347516.0224662371
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2009,298538.56068707217
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2010,301491.9010196189
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2011,320082.2614132278
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2012,335393.0289725212
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2013,340877.50256134337
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2014,346096.82527329464
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2015,373683.7033312947
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2016,393979.85430433304
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2017,403782.07963081653
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2018,429020.6957872639
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2019,453654.3430786827
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2020,449083.997
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2021,480214.602
Import eksklusiv told,Privat,REST_ANVENDELSE Øvrige brancher,2022,521492.4184469784
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1967,3196.332163073421
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1968,3479.4805912797506
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1969,3504.437820847346
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1970,3793.240228120237
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1971,4049.5634155649036
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1972,4212.671941191013
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1973,4753.305292534209
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1974,4598.472941286106
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1975,4332.189936916823
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1976,4163.620781185375
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1977,4406.977848918153
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1978,4563.509021052808
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1979,5569.9569510078745
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1980,5127.168792643867
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1981,5048.442130937191
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1982,5166.266474309741
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1983,5897.714858854156
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1984,6275.131362795334
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1985,5956.688930095341
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1986,5410.89079883892
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1987,5212.997303402683
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1988,4735.05662438683
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1989,5573.484773370452
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1990,5802.096266863462
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1991,5700.309945361119
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1992,4901.351434500816
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1993,5095.053265537168
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1994,4224.93610912476
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1995,4123.134310001712
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1996,4100.387100589336
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1997,4400.227804174637
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1998,4513.156073742235
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1999,4785.365723198734
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2000,4078.6805709275704
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2001,3763.8222050768627
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2002,4239.890004387178
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2003,4447.945692242965
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2004,4791.133081691442
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2005,4341.803245047824
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2006,4250.368515608083
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2007,4437.2197909055685
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2008,5481.231156588008
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2009,4967.586941845102
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2010,4538.022943574443
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2011,5135.102208452446
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2012,4796.512254175378
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2013,5005.548398443835
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2014,4747.180269444607
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2015,4803.29765346657
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2016,4803.472344806977
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2017,4678.839438904074
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2018,4212.843439425735
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2019,3920.8932588285393
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2020,3864.642
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2021,4160.433
Import eksklusiv told,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2022,3971.3520935975184
Import eksklusiv told,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1967,1523.9600119557895
Import eksklusiv told,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1968,1989.2237155613977
Import eksklusiv told,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1969,2139.2612290405295
Import eksklusiv told,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1970,2394.945401936182
