BEHOLD,BRANCHE,PRISENHED,TID,INDHOLD
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2003,3965853.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2004,4098086.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2005,4266258.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2006,4546415.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2007,4842252.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2008,5109840.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2009,4831363.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2010,4892586.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2011,5040510.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2012,5189353.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2013,5284537.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2014,5387567.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2015,5482987.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2016,5696880.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2017,5887689.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2018,6129241.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2019,6358442.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2020,6592707.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2021,6920450.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2022,7873464.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2023,8504827.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Privat,Løbende priser,2024,8742130.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1966,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1967,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1968,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1969,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1970,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1971,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1972,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1973,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1974,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1975,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1976,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1977,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1978,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1979,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1980,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1981,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1982,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1983,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1984,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1985,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1986,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1987,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1988,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1989,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1990,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1991,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1992,0.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1993,215457.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1994,227828.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1995,252414.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1996,269286.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1997,300143.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1998,321230.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",1999,311306.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2000,334096.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2001,334688.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2002,337113.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2003,336804.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2004,346345.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2005,367684.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2006,420332.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2007,422411.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2008,410234.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2009,352048.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2010,315901.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2011,315265.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2012,321486.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2013,329400.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2014,340043.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2015,358058.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2016,387942.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2017,411054.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2018,430191.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2019,424160.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2020,436756.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2021,504637.0
P.51g Faste bruttoinvesteringer,Privat,"2020-priser, kædede værdier",2022,518003.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1966,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1967,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1968,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1969,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1970,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1971,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1972,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1973,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1974,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1975,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1976,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1977,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1978,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1979,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1980,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1981,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1982,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1983,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1984,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1985,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1986,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1987,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1988,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1989,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1990,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1991,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1992,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1993,0.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1994,155026.73910644883
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1995,174749.1430916927
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1996,184018.9675260251
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1997,206415.2532149802
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1998,223962.8327873787
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,1999,223887.30672077028
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2000,247523.9964781591
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2001,248280.80640477725
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2002,250829.19606988362
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2003,262043.68836896706
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2004,273015.016915287
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2005,291959.6821252849
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2006,337852.272286945
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2007,348599.5040993312
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2008,348971.8736649563
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2009,309680.442966533
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2010,270007.68758744036
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2011,272687.90465202543
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2012,284450.48874036793
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2013,299101.06856564846
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2014,315314.8619800028
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2015,332096.18906988384
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2016,363870.1893065923
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2017,392933.66272993735
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2018,414381.96854380943
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2019,413438.0621698012
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2020,433747.80202413513
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2021,504637.0
P.51g Faste bruttoinvesteringer,Privat,Forige års priser,2022,527439.8014502125
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1966,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1967,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1968,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1969,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1970,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1971,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1972,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1973,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1974,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1975,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1976,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1977,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1978,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1979,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1980,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1981,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1982,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1983,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1984,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1985,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1986,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1987,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1988,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1989,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1990,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1991,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1992,0.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1993,144279.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1994,157683.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1995,175443.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1996,184312.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1997,208113.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1998,224654.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,1999,227453.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2000,250853.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2001,254808.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2002,255810.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2003,263496.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2004,275612.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2005,296533.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2006,345966.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2007,361612.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2008,362924.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2009,297486.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2010,270517.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2011,277954.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2012,291154.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2013,300874.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2014,315434.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2015,335688.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2016,369806.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2017,396171.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2018,417978.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2019,419512.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2020,436756.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2021,513700.0
P.51g Faste bruttoinvesteringer,Privat,Løbende priser,2022,572790.0
