TILGANG1,TILGANG2,ANVENDELSE,TID,Pt
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1992,0.7796291289427864
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1993,0.7923508181359457
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1994,0.7625634256507263
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1995,0.7489030329819854
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1996,0.740736129364401
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1997,0.7375389161891431
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1998,0.7527807053415603
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1999,0.7567426237163337
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2000,0.7817213676542666
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2001,0.8111795181568108
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2002,0.8245139967032515
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2003,0.8195156179384132
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2004,0.8191396921509905
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2005,0.8154241861963271
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2006,0.802175650943041
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2007,0.8420155236912871
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2008,0.9033585236183606
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2009,0.8362741060848966
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2010,0.8819149246526333
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2011,0.9043653718290359
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2012,0.9247022643558035
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2013,0.9386283694765114
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2014,0.970847237339951
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2015,0.9734938252218306
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2016,0.96269381150838
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2017,0.9680414100916112
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2018,0.9859185697877692
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2019,0.9942849702402428
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2020,1.0
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2021,1.0122628434444467
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2022,1.1732518663377627
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1967,0.16314670107417917
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1968,0.16662958046141926
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1969,0.17844145519944804
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1970,0.18693628776824353
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1971,0.21424800759582194
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1972,0.24235419598752814
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1973,0.30558731715172616
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1974,0.3375868137438505
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1975,0.3857674999844838
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1976,0.41054623012941655
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1977,0.4626524999494631
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1978,0.4981492550107672
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1979,0.511095140721985
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1980,0.5786218612697845
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1981,0.6399973916718004
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1982,0.7113330051967918
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1983,0.75004913767908
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1984,0.7664149774980719
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1985,0.7912334766081084
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1986,0.7774213960739724
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1987,0.7788533699863575
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1988,0.8189934975027328
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1989,0.8594133499595011
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1990,0.8645087192199982
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1991,0.8438121907131284
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1992,0.8895904769640983
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1993,0.91877426594054
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1994,0.8696405941155348
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1995,0.8485806913210598
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1996,0.828505613905152
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1997,0.8211143479449143
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1998,0.8459812070166386
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),1999,0.8500527920094921
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2000,0.8823414903314099
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2001,0.9087182274039033
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2002,0.9177807913412587
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2003,0.9065746168168408
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2004,0.8997431062236929
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2005,0.8910938628456099
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2006,0.8711008268703079
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2007,0.9077703952985812
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2008,0.9647910287910437
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2009,0.8785706528762492
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2010,0.9332978331856112
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2011,0.9431893167886803
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2012,0.9638802517059065
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2013,0.9758634684477638
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2014,0.9965319844772966
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2015,0.9994554060645694
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2016,0.98200686747817
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2017,0.9796171450659747
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2018,0.9978382778251779
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2019,1.0018527096685377
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2020,1.0
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2021,1.010731324411707
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),2022,1.1808941718585828
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1967,0.01610276629530694
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1968,0.01788587337987813
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1969,0.018780083633736414
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1970,0.019213066465534244
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1971,0.020974713624660375
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1972,0.023042870606450383
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1973,0.029819244279965757
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1974,0.031849617208968395
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1975,0.03562560998224249
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1976,0.04294100617252925
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1977,0.048018858755699084
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1978,0.0521044080800148
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1979,0.05222648010206873
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1980,0.07551329283638374
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1981,0.08666200038361457
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1982,0.09983949836436767
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1983,0.10415846544014157
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1984,0.1147686838347311
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1985,0.14771227197969744
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1986,0.16103402580515397
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1987,0.16920810919539575
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1988,0.1278224656380966
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1989,0.19439294959724585
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1990,0.18774825292726696
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1991,0.1188373816409131
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1992,0.1015851107246124
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1993,0.10846819215602212
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1994,0.10285273470392342
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1995,0.10119281689892176
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1996,0.10376627888882085
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1997,0.11067240065951747
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1998,0.11133431524320868
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1999,0.11273081465026845
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2000,0.12901447331842408
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2001,0.13560748128992628
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2002,0.13829532522372898
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2003,0.14120323054920486
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2004,0.32942264407319116
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2005,0.33656011150612386
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2006,0.3349597374537995
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2007,0.965633386852949
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2008,0.9928434575007337
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2009,0.8783272648399922
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2010,0.8996255023365104
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2011,0.8865339171241455
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2012,1.0061319464489276
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2013,1.0213767756815548
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2014,0.992634525134929
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2015,0.9420897821452325
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2016,0.9461867425535876
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2017,0.9610312595872744
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2018,0.9723167720701119
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2019,0.9870231339513353
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2020,1.0
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2021,1.0120149103180134
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2022,1.1048625756446602
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1967,0.13294570618492796
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1968,0.1324102600082228
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1969,0.13699308492933326
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1970,0.14292985642223907
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1971,0.15310508928048552
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1972,0.16195600237950455
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1973,0.20224524942874
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1974,0.22482651324153322
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1975,0.2577941379374905
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1976,0.2782191654940398
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1977,0.3086282234546302
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1978,0.3291305835427057
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1979,0.3417633467510341
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1980,0.3805549955556968
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1981,0.420624146449195
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1982,0.46920333166260425
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1983,0.4919277010024399
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1984,0.5073967547597388
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1985,0.5136161642286429
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1986,0.5156618466712368
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1987,0.5240802586149732
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1988,0.5455525307740166
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1989,0.5681679836870512
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1990,0.5797421525705598
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1991,0.5759831372231091
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1992,0.594054355706798
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1993,0.5817952230713234
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1994,0.5761856206291817
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1995,0.5776982922225847
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1996,0.5830334875534268
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1997,0.5936443815828707
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1998,0.5965888728025818
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1999,0.60758720392321
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2000,0.6205187277344778
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2001,0.6359184303310067
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2002,0.6585862312616135
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2003,0.6708426047420559
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2004,0.6732698403406231
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2005,0.6680082434273984
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2006,0.669866651533883
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2007,0.6985235887541464
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2008,0.7972671914350828
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2009,0.7773350061107159
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2010,0.8028809146732904
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2011,0.8513417793216466
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2012,0.88075309406679
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2013,0.8649720923216406
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2014,0.9174299690940687
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2015,0.9606993681495656
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2016,0.9562579668762963
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2017,0.9532550592008847
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2018,0.9763841506754858
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2019,0.9878581263008187
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2020,1.0
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2021,1.0120524933105661
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2022,1.1815458577014533
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1967,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1968,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1969,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1970,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1971,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1972,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1973,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1974,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1975,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1976,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1977,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1978,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1979,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1980,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1981,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1982,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1983,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1984,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1985,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1986,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1987,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1988,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1989,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1990,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1991,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1992,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1993,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1994,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1995,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1996,
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1997,
