TILGANG1,TILGANG2,ANVENDELSE,TID,Xt
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2003,13027.490498655978
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2004,13879.795611950482
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2005,14105.682763624456
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2006,13945.42857727464
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2007,14976.831390439653
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2008,12942.491940277781
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2009,13371.729899768683
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2010,11108.65223402352
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2011,10496.513878181086
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2012,10484.393629811078
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2013,11085.414687693501
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2014,13313.886235804108
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2015,12468.965025913896
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2016,11596.236591262605
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2017,12325.724916859332
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2018,12922.920174802044
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2019,13797.305805974242
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2020,12844.096
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2021,12504.297
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2022,14326.271707049096
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1967,19892.138448854694
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1968,19938.00725222011
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1969,19724.738743068574
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1970,19842.25153193944
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1971,20239.980515587242
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1972,20856.439381038523
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1973,21426.84143072989
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1974,19820.198027403545
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1975,18734.600693644737
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1976,20734.088360568636
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1977,20386.470792827346
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1978,22082.434024303442
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1979,22083.161987066196
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1980,21609.60812592452
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1981,20560.13884837473
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1982,21386.2337277442
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1983,21429.443680860848
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1984,22311.646311438555
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1985,22753.45762648544
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1986,23355.624292696524
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1987,25509.11221409843
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1988,26566.356415410828
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1989,24580.1696929254
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1990,25331.937995449476
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1991,24493.236163327772
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1992,25263.853801660167
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1993,26470.824293749378
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1994,25674.1135601199
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1995,24362.44379931843
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1996,24081.28573008337
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1997,25366.734356735684
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1998,25601.39333860623
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1999,25678.75668871426
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2000,24772.285176846806
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2001,23547.76824619315
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2002,22871.629559598696
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2003,21340.025467960462
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2004,20833.181183217886
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2005,21822.553449207582
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2006,22678.79929367204
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2007,21891.43043228483
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2008,22131.588016328085
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2009,21808.300826673123
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2010,21820.353536206487
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2011,20950.087512168488
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2012,21332.074088074743
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2013,22353.224185088635
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2014,21675.510466613985
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2015,22278.092516400513
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2016,21824.046427306144
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2017,22278.97794950111
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2018,21721.156517353375
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2019,20558.771738216386
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2020,22008.078
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2021,21872.132
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2022,20752.792200388525
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1967,14332.510292535151
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1968,16154.196471624582
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1969,16347.925628143263
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1970,17202.042343458692
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1971,19070.95497164559
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1972,20086.54567408365
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1973,18914.995749525795
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1974,20369.668550994982
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1975,19959.21125727339
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1976,21244.82802967631
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1977,20733.547347649346
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1978,21002.751014747795
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1979,21988.36600085502
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1980,23624.42011236751
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1981,23541.22078834581
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1982,24185.28842074467
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1983,24076.64003746739
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1984,25436.64634369906
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1985,25473.44337850332
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1986,27027.624617167075
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1987,28413.35434939662
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1988,28119.19438063489
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1989,28140.018343890228
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1990,29573.615229700634
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1991,30007.483502729236
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1992,31121.884094233996
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1993,31002.432492547643
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1994,31964.264921060945
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1995,30045.842933080577
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1996,29658.810111300165
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1997,29476.622934038172
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1998,29795.786403967548
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1999,30166.103942045782
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2000,29688.45421919727
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2001,29239.70278229518
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2002,30154.242272845437
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2003,29446.712334679785
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2004,28811.29480901426
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2005,30996.957574045693
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2006,31086.807030869833
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2007,29565.586720700754
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2008,28853.672200857764
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2009,28442.757208231087
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2010,25380.877288937096
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2011,26772.84887763976
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2012,24871.108718788735
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2013,25666.94040523232
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2014,25556.317986590202
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2015,26832.452715003517
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2016,28840.181523053077
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2017,30414.555385835865
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2018,30944.364279133926
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2019,28660.48367327802
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2020,30573.137
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2021,30115.972
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2022,29253.513027264533
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1967,1109665.213340058
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1968,1150467.1933431244
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1969,1244272.4004389008
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1970,1296967.2772803418
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1971,1323255.2329059436
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1972,1389078.7702400815
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1973,1455464.8299443154
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1974,1429114.2456689342
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1975,1395556.6842931833
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1976,1504518.1191974771
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1977,1524849.2950614658
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1978,1565128.534262393
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1979,1624836.9869719956
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1980,1610111.1697227405
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1981,1578283.3960326822
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1982,1618114.6175674472
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1983,1656903.970010277
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1984,1747167.8235158282
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1985,1838273.0149549774
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1986,1959928.7734041521
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1987,1995809.2459983216
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1988,2024259.2800306377
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1989,2032213.6773359622
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1990,2061376.4384690998
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1991,2081193.2096290141
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1992,2112919.2061160025
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1993,2121405.3304087864
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1994,2237038.360188793
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1995,2322092.566369626
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1996,2404761.9899626942
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1997,2483498.2392602535
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1998,2556756.6043456825
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1999,2672884.7803104487
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2000,2814342.666237871
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2001,2887124.8652193756
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2002,2919063.570854669
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2003,2924155.7349513816
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2004,2993388.003021371
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2005,3163125.558010897
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2006,3345591.1949158153
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2007,3450061.5836840263
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2008,3489091.0481750662
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2009,3255992.657996442
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2010,3260982.0134801148
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2011,3349605.56060521
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2012,3379079.5327336034
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2013,3383461.5393682173
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2014,3454295.9787515528
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2015,3545031.5170628997
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2016,3681621.569739005
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2017,3775390.757328587
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2018,3850118.533052297
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2019,3911961.729734923
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2020,3813550.26
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2021,4064668.822
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2022,4180703.9438266163
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1967,83436.49453393016
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1968,98347.42677599016
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1969,109440.5776370512
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1970,115310.61111118509
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1971,122448.67675293569
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1972,132967.93787126342
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1973,148665.6189032101
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1974,153183.71012755463
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1975,151046.95622350677
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1976,159681.7539399204
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1977,164561.04044610556
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1978,165255.18087425095
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1979,182772.8090642952
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1980,191839.36535630803
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1981,208336.41439343258
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1982,216260.68473909257
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1983,228113.43870804372
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1984,233487.86119032445
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1985,249796.9427928632
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1986,252343.67355987726
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1987,264430.31635105534
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1988,295094.03821102704
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1989,309188.142260337
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1990,325632.57600000896
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1991,341356.61956392124
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1992,345360.0638243351
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1993,351856.56819927087
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1994,380934.7896655213
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1995,397340.9880719226
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1996,420585.6320108109
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1997,432497.32416095206
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1998,447185.5437393844
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1999,501526.67400728463
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2000,573113.2007578976
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2001,587810.3654099532
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2002,604371.1214375871
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2003,601377.4898678177
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2004,613058.4591689598
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2005,658511.2452321653
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2006,715826.5711234667
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2007,762219.3740324819
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2008,790972.7204873429
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2009,712137.7834959857
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2010,727146.2641976969
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),2011,778294.0045206542
