TILGANG1,TILGANG2,ANVENDELSE,TID,Pt
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1981,0.8613734308173645
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1982,0.9675490576056062
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1983,0.9667691723059515
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1984,1.0221160787729346
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1985,0.9421577019487902
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1986,0.9184421137089144
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1987,0.9185291131776477
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1988,1.165970982999061
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1989,1.030102419629492
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1990,1.1144081108875965
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1991,0.9636629588216518
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1992,1.2058094525645802
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1993,1.1377169824881512
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1994,1.0301457617064043
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1995,1.0179436770611459
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1996,1.0375808672377926
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1997,1.0236256138050646
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1998,0.9532688091362209
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),1999,0.9581897457597607
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2000,1.0059399213795113
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2001,1.0098081164347503
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2002,0.9295963328981122
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2003,0.9537396844963726
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2004,0.9950967944406963
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2005,0.8857285545736787
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2006,0.758928296643953
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2007,1.2419150952492013
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2008,1.4871583986512853
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2009,0.9725061647928301
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2010,0.9185327603359913
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2011,0.9904076768836928
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2012,1.0255727358208153
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2013,1.0309039622073617
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2014,1.0019049587308566
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2015,1.0135458559977562
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2016,0.9825148562589808
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2017,0.9877367790740489
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2018,0.9886895133781656
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2019,0.982454006101327
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2020,1.0
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2021,1.0826743901678808
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),2022,1.2994625434787805
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1967,0.4230814256070702
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1968,0.42431215041216386
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1969,0.4328284928892821
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1970,0.4394273053165684
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1971,0.42163087265190813
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1972,0.4752417607063987
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1973,0.4983414085871676
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1974,0.6720391538556203
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1975,0.6461165069873881
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1976,0.6731498514797346
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1977,0.8357472718919802
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1978,0.720216871147646
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1979,0.7747879866925489
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1980,0.8088303028001838
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1981,0.933338240205857
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1982,1.078541646546701
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1983,1.18866235261768
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1984,1.4503278402530304
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1985,1.31272043613029
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1986,1.142637273887491
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1987,1.0554512046138347
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1988,1.0341125062466685
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1989,1.0815039723960134
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1990,0.941083184141022
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1991,0.9374991331455005
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1992,0.9135280796436619
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1993,0.9212738463668371
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1994,0.901749877912506
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1995,0.8364312761871363
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1996,0.8351548473534931
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1997,0.9391821206491584
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1998,0.9397280162897081
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1999,0.8313545531126303
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2000,0.8637005062502998
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2001,0.891131350486127
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2002,0.8545121200520189
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2003,0.8444136105590857
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2004,0.8289001160167687
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2005,0.7855269786444368
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2006,0.7354127070690859
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2007,0.9262949516469218
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2008,1.1173769022961342
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2009,0.9792880271315595
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2010,0.9809493452470747
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2011,1.0721631042202189
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2012,1.0812695336006009
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2013,1.1029356066861382
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2014,1.0535647473303054
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2015,1.0214132864011833
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2016,0.9876836998673776
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2017,0.9848213234495887
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2018,0.9852340404894919
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2019,1.0153910941263933
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2020,1.0
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2021,1.089070507039082
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",2022,1.3950182517423555
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1967,0.34085736517482695
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1968,0.3500580015585083
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1969,0.3608729130905764
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1970,0.38096980084808413
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1971,0.37935108003179707
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1972,0.4187902164883756
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1973,0.4429067210140608
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1974,0.5185165464119807
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1975,0.5288328029842407
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1976,0.6709348554648674
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1977,0.8459760794530248
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1978,0.771553234178654
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1979,0.8297493895767568
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1980,0.9255872241005749
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1981,0.9726332343272559
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1982,1.0966113573515048
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1983,1.1000118686321758
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1984,1.2970309009839869
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1985,1.292299140993374
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1986,1.2590713863813647
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1987,1.0928940589808622
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1988,1.0797432754161438
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1989,1.0824035879425478
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1990,0.9796827699496793
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1991,1.0153872102728365
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1992,0.945880408761575
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1993,0.9415949224788038
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1994,1.0229888390859951
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1995,1.043603391702102
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1996,1.0242997488570735
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1997,1.1068649709347553
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1998,1.0620259697226893
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1999,0.9622745699739791
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2000,1.0069856499860452
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2001,1.0383091547560088
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2002,1.0138308110193583
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2003,1.0017648117736528
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2004,0.9735496802564291
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2005,0.9772727990174015
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2006,0.9553498775687144
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2007,1.0450103053247237
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2008,1.160750783144165
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2009,1.0688426715569321
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2010,1.1250306241528956
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2011,1.2305714800977265
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2012,1.263053449309756
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2013,1.2657390668508588
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2014,1.1226442759232356
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2015,1.1473410603004828
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2016,1.0253399201299198
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2017,1.0352277802897265
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2018,0.9680472068390151
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2019,0.9846064093966681
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2020,1.0
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2021,1.0718610907762949
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2022,1.2190117329188295
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1967,0.18261784976580583
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1968,0.2395563854546597
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1969,0.24764703871180246
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1970,0.19861092385867396
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1971,0.25016216296109933
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1972,0.3129556482544188
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1973,0.28783259097864505
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1974,0.2744545007078227
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1975,0.37258302823189077
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1976,0.45797720501619904
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1977,0.5205751751606751
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1978,0.5260788171980326
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1979,0.6217567936730218
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1980,0.7559992822847371
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1981,0.8062703479790196
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1982,0.86098873671449
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1983,0.7512329455969847
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1984,0.8914058699881418
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1985,0.9982487337156016
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1986,0.9399865675382337
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1987,0.85606761560402
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1988,0.8665081940393387
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1989,0.7927169734977086
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1990,0.8368793682604493
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1991,1.0542676484784275
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1992,0.9211735531367232
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1993,0.9294769089629973
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1994,1.1711407070752706
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1995,1.291617230880427
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1996,1.2667808969721548
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1997,1.466351987075313
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1998,1.3409346023880264
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),1999,1.102833707669164
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2000,1.2717095893922157
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2001,1.3346811965652399
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2002,1.3275771273636496
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2003,1.3495200605330586
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2004,1.25058734707459
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2005,1.2838776899344222
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2006,1.484641015540839
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2007,1.4279412492603656
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2008,1.4171014532596324
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2009,1.3811278968496834
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2010,1.6126210153635836
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2011,1.8596098558893028
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2012,2.024895916004265
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2013,2.0184387525102108
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2014,1.5513401447120274
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2015,1.7007319773128475
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2016,1.2386894129415866
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2017,1.3075519877038568
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2018,0.9954659543776269
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2019,1.010632603441813
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2020,1.0
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2021,1.192858767006875
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),2022,1.317094187893913
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1967,0.16164798257220206
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1968,0.18170046978782137
Import eksklusiv told,01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),1969,0.18969170064142254
