ANVENDELSE,TID,P_Mtot,M_tot,P_KL,KL,P_JKL,JKL,P_MDtot,MD_tot,P_MFtot,MF_tot
10120,2019,0.9708158079836035,126939.78918200865,1.0080755600123705,33525.10753166434,1.0076457215673835,48801.52305059835,0.9847714078598191,89321.56061594468,0.997156291880239,34774.85453620812
10120,2020,1.0,130185.312,1.0,35112.30678621098,1.0,50381.87062266099,1.0,93900.40699999999,1.0,35648.525
10120,2021,1.0238706817236514,130100.9623361334,1.0281508790018656,35122.10580948614,1.031373379535107,50219.51193273613,1.0006926669716,95406.599,1.0809266426653852,34196.784999999996
10120,2022,1.2481186788512137,128980.70650474621,1.073818447756204,35094.6965363427,1.0913174789619677,50134.34368720238,1.2233191823864424,94115.5412730459,1.3026351110045562,34477.99742275096
REST,1967,0.12381712176156875,429425.771198175,,,,,0.11353675661903781,341295.61345512734,0.17895514118808006,71710.98251104502
REST,1968,0.1297200714426837,438104.2915560722,,,,,0.11935057507458836,341590.645663176,0.18447393763095912,77520.70663015991
REST,1969,0.13692940427751457,481460.6793029468,,,,,0.12721398586168944,368220.7477637625,0.19071368770223457,90035.0164001302
REST,1970,0.1473365654135366,508854.09056177066,,,,,0.13734224387260682,388079.9635794413,0.20324182284204748,95915.31274126619
REST,1971,0.15716745572983648,510244.4626822071,,,,,0.1480733001625391,386053.5149635431,0.2114389797793852,98348.6111297792
REST,1972,0.16573995571911512,540634.9700723715,,,,,0.15605032572167934,408872.82807597436,0.22128116266971068,104333.15570770082
REST,1973,0.18243897142415763,570883.7217562213,,,,,0.17465847730323025,424489.7708072988,0.23850436777979897,115507.94334062244
REST,1974,0.23189979966745952,556252.4339606004,,,,,0.21389067760876845,411963.3075414958,0.3325047066720956,113793.82378882685
REST,1975,0.25354305327404736,535578.3810539908,,,,,0.2377360853613928,407170.1813919062,0.34899902965074536,102564.80379278198
REST,1976,0.27305656945921086,583106.2417408141,,,,,0.2555228821195464,436935.16632990225,0.37144189135275824,116147.53210220978
REST,1977,0.29434300130251384,591924.4766446294,,,,,0.27589571615627856,444549.29459842166,0.39192654802095367,117184.19492609764
REST,1978,0.3136104416701103,608211.1105236814,,,,,0.29651003563856465,460001.02055992675,0.4009301287254372,118037.26038361322
REST,1979,0.3446652574877754,628418.8014154058,,,,,0.32060379409294343,474435.2368952452,0.457758197464066,122619.40542180289
REST,1980,0.3946550040512561,618325.3335064948,,,,,0.3572995649325359,468119.3665365399,0.5622180235504748,119686.18432944787
REST,1981,0.451444812457744,593573.5212929975,,,,,0.40629911571173544,449524.8966517124,0.6545167351819912,114798.03794338087
REST,1982,0.5012802926818442,593445.7036171742,,,,,0.449470303165891,452335.855267754,0.7365448958667988,112867.61671488671
REST,1983,0.5366487686136037,609143.4288473525,,,,,0.48684071156403524,466829.417921649,0.7622549004125307,114226.42865644823
REST,1984,0.5581531491401445,667096.9814890537,,,,,0.5090062384209388,516617.1809912785,0.8169286236445279,121472.0455714867
REST,1985,0.5847545146154779,710926.2769409602,,,,,0.5350064942311745,551364.6136649296,0.8382024356767802,128932.08776319207
REST,1986,0.5680293203667572,775663.2381503121,,,,,0.5273095998200427,614590.9957084039,0.7439156040533734,132006.12201831752
REST,1987,0.5735189627078724,789733.1325567744,,,,,0.5368006385766637,628473.3581810351,0.7195678190322992,132352.98394538835
REST,1988,0.5860116367023283,796441.7799387118,,,,,0.5497731694480594,625338.0377677387,0.7228782229933602,140179.87093371156
REST,1989,0.6244604189337417,793487.5773969193,,,,,0.5848748508398564,620161.9448659027,0.7722040496467353,141968.89287248958
REST,1990,0.6417552041744157,800866.815971026,,,,,0.6039976631799081,625742.1129912946,0.7773944569674863,143439.99497370198
REST,1991,0.6563531256668889,801200.151923842,,,,,0.6199861771053368,621218.5226422602,0.7829698882739579,147457.65032486513
REST,1992,0.6621363227577677,809276.3960874456,,,,,0.6285446329017246,629327.6647258357,0.774797107217379,147385.44831448563
REST,1993,0.6617354416455219,814819.2888976855,0.5161436936310673,1662485.9420155648,0.5157341587626649,1679089.1725250527,0.6313478929871749,637161.0002477219,0.7595375124636885,145348.4208329708
