TILGANG2,ANVENDELSE,TID,P_M,M
REST,REST,1974,0.2300078987244736,543176.5961953781
REST,REST,1975,0.2517344247692307,522048.0189585133
REST,REST,1976,0.27084479917569443,568757.7967477812
REST,REST,1977,0.291684360648875,577049.3560836051
REST,REST,1978,0.31104288669178054,593258.2274509289
REST,REST,1979,0.34224227481940395,613441.1845866009
REST,REST,1980,0.3925341865335093,602143.7800367498
REST,REST,1981,0.4494809245235032,577525.2567382079
REST,REST,1982,0.4991389595290901,577616.2165951153
REST,REST,1983,0.5344512700467977,591833.2145889127
REST,REST,1984,0.5553391918406752,649788.2607716247
REST,REST,1985,0.5823488297106141,692589.2027609941
REST,REST,1986,0.5655899417169612,756145.6143912195
REST,REST,1987,0.5713841129760215,770200.639862383
REST,REST,1988,0.5838904866656119,775901.8621900987
REST,REST,1989,0.6225917098133905,772181.6071688562
REST,REST,1990,0.6407981303969994,780326.2278854825
REST,REST,1991,0.6555565063783594,779484.9055583214
REST,REST,1992,0.6611052384983418,785799.7828762305
REST,REST,1993,0.6609478808873127,790036.2938850338
REST,REST,1994,0.6739599632033363,839258.7335476842
REST,REST,1995,0.6917327718693476,886505.7441215202
REST,REST,1996,0.6995295251895425,926261.9993642168
REST,REST,1997,0.7162442217867779,956905.7394867567
REST,REST,1998,0.7232202862933484,990447.2807483303
REST,REST,1999,0.7292406945601441,1054437.3378653708
REST,REST,2000,0.7561368843416565,1105640.1366126784
REST,REST,2001,0.774144182569218,1156623.884716396
REST,REST,2002,0.7813433045985917,1176659.5616174643
REST,REST,2003,0.7891671666787082,1164127.0905853917
REST,REST,2004,0.8002432184197866,1194747.1732159657
REST,REST,2005,0.8216122318986595,1313438.08979628
REST,REST,2006,0.8433655023902689,1407418.5216451238
REST,REST,2007,0.8683548047769934,1468080.2890684293
REST,REST,2008,0.9089822360581947,1489286.7753831455
REST,REST,2009,0.9015339547478509,1352215.5279542443
REST,REST,2010,0.9265164136930973,1339739.5533490828
REST,REST,2011,0.9551256621329561,1376799.2661722435
REST,REST,2012,0.9730467916146527,1403743.6834940435
REST,REST,2013,0.9732532761072547,1391326.3308703147
REST,REST,2014,0.9735220567101805,1434501.5351238172
REST,REST,2015,0.9637736214977383,1488441.9583607195
REST,REST,2016,0.954498062823501,1553302.364734738
REST,REST,2017,0.9767056613801629,1587909.8478851423
REST,REST,2018,0.9962344311119495,1620086.1305924319
REST,REST,2019,1.0045328027153144,1649675.0417595755
REST,REST,2020,1.0,1627692.3947406262
REST,REST,2021,1.0505338154925081,1736646.2465667464
REST,REST,2022,1.166880350672849,1830991.392784062
