TILGANG2,ANVENDELSE,TID,tau
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2000,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2001,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2002,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2003,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2004,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2005,2.0279176665427384e-05
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2006,0.00021534320323014807
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2007,8.295843036013085e-07
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2008,-0.004988799655675003
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2009,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2010,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2011,0.0
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2012,2.2339198388328376e-05
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2013,-3.089872653988438e-06
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2014,0.0033217381386861328
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2015,-0.00045562282185632365
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2016,-0.010536087259224877
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2017,0.0004629871373122378
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2018,0.006376922984544066
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2019,0.00013812806744845988
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2020,0.003340982101881597
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2021,-0.00014192462127723344
01000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2022,0.001821244598520544
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1967,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1968,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1969,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1970,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1971,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1972,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1973,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1974,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1975,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1976,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1977,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1978,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1979,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1980,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1981,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1982,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1983,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1984,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1985,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1986,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1987,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1988,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1989,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1990,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1991,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1992,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1993,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1994,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1995,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1996,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1997,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1998,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1999,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2000,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2001,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2002,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2003,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2004,0.0
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2005,0.001800987141103005
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2006,0.003376130312180426
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2007,0.0036275779182619967
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2008,0.004916688190129376
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2009,0.004642481321532276
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2010,0.0012590163012183653
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2011,0.0006840089117239184
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2012,0.00024197600648882857
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2013,0.00031081749719058717
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2014,0.003406397196887787
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2015,0.004363454625838571
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2016,0.0013852466479432415
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2017,0.0018383765214623601
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2018,0.0021045266524142344
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2019,0.0016330124798833998
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2020,0.0017020880126957824
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2021,0.0017429957783630483
01000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2022,0.0019540340797021944
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1967,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1968,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1969,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1970,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1971,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1972,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1973,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1974,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1975,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1976,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1977,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1978,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1979,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1980,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1981,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1982,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1983,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1984,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1985,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1986,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1987,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1988,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1989,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1990,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1991,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1992,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1993,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1994,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1995,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1996,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1997,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1998,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",1999,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2000,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2001,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2002,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2003,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2004,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2005,0.0022848438690022846
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2006,0.0031960227272727266
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2007,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2008,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2009,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2010,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2011,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2012,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2013,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2014,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2015,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2016,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2017,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2018,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2019,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2020,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2021,0.0
01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",2022,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1967,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1968,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1969,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1970,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1971,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1972,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1973,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1974,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1975,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1976,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1977,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1978,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1979,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1980,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1981,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1982,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1983,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1984,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1985,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1986,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1987,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1988,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1989,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1990,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1991,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1992,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1993,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1994,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1995,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1996,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1997,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1998,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,1999,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2000,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2001,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2002,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2003,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2004,0.0
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2005,0.0017864491670509643
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2006,0.003670002410763289
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2007,0.005290082548540867
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2008,0.010447402138258453
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2009,0.011875425416593137
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2010,0.0025821454812062846
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2011,0.0016236575239177932
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2012,0.000967316856674315
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2013,0.0008935401986625033
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2014,0.002669039887967051
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2015,0.002619262681519727
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2016,0.0014024302786360117
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2017,0.0019598205415128477
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2018,0.001618663017721857
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2019,0.0017317582192847446
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2020,0.0014467193246608776
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2021,0.0012732171140751607
01000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2022,0.001192447864619726
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1967,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1968,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1969,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1970,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1971,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1972,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1973,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1974,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1975,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1976,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1977,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1978,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1979,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1980,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1981,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1982,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1983,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1984,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1985,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1986,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1987,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1988,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1989,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1990,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1991,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1992,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1993,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1994,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1995,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1996,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1997,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1998,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),1999,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2000,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2001,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2002,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2003,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2004,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2005,0.0009983854235728158
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2006,0.0008700865431410857
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2007,0.0005467891611944765
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2008,0.0006340267223615631
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2009,0.00047394553440678096
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2010,9.971768656394259e-05
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2011,8.298864168203933e-05
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2012,4.336664808599712e-05
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2013,5.0334624584236e-05
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2014,0.0009791890632589526
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2015,0.000649340807987142
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2016,0.0018893959880569554
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2017,0.002689966045029907
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2018,0.0036951628490634715
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),2019,0.002613130874544855
