TILGANG2,ANVENDELSE,TID,P_M,M
100010,100010,2022,1.1114624251870278,7174.6363297123635
100010,100030,1967,0.24654151730358634,15.445109247810745
100010,100030,1968,0.22901266546358684,14.679571882705215
100010,100030,1969,0.2445042535195065,14.699338514054435
100010,100030,1970,0.20519793914538625,18.41128109993268
100010,100030,1971,0.23915312638177594,15.319544822486048
100010,100030,1972,0.2802501209801001,16.349378884212836
100010,100030,1973,0.332185673906536,21.670869676779194
100010,100030,1974,0.4484080184744892,17.178916647647938
100010,100030,1975,0.583983493704381,14.0755002394784
100010,100030,1976,0.6437401922099718,14.823518394769183
100010,100030,1977,0.6577044243553021,16.204592526178008
100010,100030,1978,0.6906023767845907,17.12624953276279
100010,100030,1979,0.6382963255981067,20.779873538009202
100010,100030,1980,0.7076261630897972,20.530166417797158
100010,100030,1981,0.8121478021199455,20.776881352014026
100010,100030,1982,0.9176274813671648,20.36932701400483
100010,100030,1983,0.884577221980525,25.123238722751797
100010,100030,1984,0.9658088643629994,27.83005930624433
100010,100030,1985,0.9527209044005509,28.082806332960836
100010,100030,1986,0.8757665036850707,32.912307507266
100010,100030,1987,0.9371729114441959,32.91832531452919
100010,100030,1988,0.8521537923221346,47.87408432802413
100010,100030,1989,0.9653059382609881,49.38604210582721
100010,100030,1990,0.9055889523815854,38.26610188986228
100010,100030,1991,0.9107046239863476,33.26904615323903
100010,100030,1992,0.9235419095314742,27.949280782374814
100010,100030,1993,0.8653293530203658,35.841192708614855
100010,100030,1994,0.8379911798357454,35.396563799034794
100010,100030,1995,0.8475184123996402,33.64226903352068
100010,100030,1996,0.855380058311357,18.26534340250231
100010,100030,1997,0.8960626646681588,33.57751012671425
100010,100030,1998,0.8949388472986821,17.261218436897313
100010,100030,1999,0.8728362650491642,13.778809913733957
100010,100030,2000,0.8568913193761678,7.657889549734874
100010,100030,2001,0.8780785777883701,7.125892933600727
100010,100030,2002,0.8596406441117378,1.7849350200616707
100010,100030,2003,0.8421035904750968,7.867384251489792
100010,100030,2004,0.8536265860329068,10.45373706412486
100010,100030,2005,0.9784791631214016,7.649064238178277
100010,100030,2006,0.9903839234095126,7.339619358638952
100010,100030,2007,1.075339655959026,6.301670565585389
100010,100030,2008,1.0769280231845988,11.269751320954228
100010,100030,2009,1.0783291099256953,8.986249664167891
100010,100030,2010,1.0917939720623364,8.402876397935477
100010,100030,2011,1.1461084867550888,9.1779469399248
100010,100030,2012,1.1734445882792308,11.119745890022736
100010,100030,2013,1.189198934298021,27.429924360049583
100010,100030,2014,1.108667043184147,25.92767902412576
100010,100030,2015,1.0203793799205998,26.58597676628341
100010,100030,2016,1.0173082884517632,26.72089592601479
100010,100030,2017,1.0116853172886835,22.42965323760213
100010,100030,2018,1.0192057594092612,19.179852138346963
100010,100030,2019,0.9987601073870399,14.596564261007423
100010,100030,2020,1.0,23.36370577560103
100010,100030,2021,0.9978606920732175,28.005810707954744
100010,100030,2022,1.1014092866279097,38.55920365144331
100010,100040x100050,1967,0.3239101382981448,1848.6977576688728
100010,100040x100050,1968,0.30224174112670116,2505.0027911468187
100010,100040x100050,1969,0.3378271973752409,2440.074393529837
100010,100040x100050,1970,0.35655430292380014,2666.4167251260246
100010,100040x100050,1971,0.34179441673960415,3004.535176430453
100010,100040x100050,1972,0.3847797927446957,3165.3705004068515
100010,100040x100050,1973,0.5284255449290974,2859.0782019407575
100010,100040x100050,1974,0.5039458641848601,3092.480318204921
100010,100040x100050,1975,0.5654164990934442,2718.4646015208386
100010,100040x100050,1976,0.6292976786905342,2950.357238529538
100010,100040x100050,1977,0.6386430777012244,3300.9801735678416
100010,100040x100050,1978,0.6790645703655075,3452.5367701256764
100010,100040x100050,1979,0.592470455970622,5166.227836844452
100010,100040x100050,1980,0.6342029928917414,5826.902990571816
100010,100040x100050,1981,0.728920347693814,5894.7828019495755
100010,100040x100050,1982,0.8359527858962468,4425.40492939915
100010,100040x100050,1983,0.9236175466010894,2515.750603762329
100010,100040x100050,1984,0.9752422234850492,2597.6940455462714
100010,100040x100050,1985,0.9237902600632117,3949.6253654244947
100010,100040x100050,1986,0.8295645458215833,4467.684024227232
100010,100040x100050,1987,0.756936595113731,4361.86966727568
100010,100040x100050,1988,0.7698230811314025,3991.7428523798385
100010,100040x100050,1989,0.9035265685414953,3608.3203341174776
100010,100040x100050,1990,0.815649703187491,4160.700531990333
100010,100040x100050,1991,0.8018292106595173,3581.829414832468
100010,100040x100050,1992,0.8011140134084369,4409.143518878972
100010,100040x100050,1993,0.6368016432375337,4420.577911806536
100010,100040x100050,1994,0.6548979052127166,1898.8635737108366
100010,100040x100050,1995,0.677695682297669,4430.8170674859075
100010,100040x100050,1996,0.7050122634157555,3410.47640325086
100010,100040x100050,1997,0.7202419236023302,2871.8068860060434
100010,100040x100050,1998,0.6110290675057449,3254.180492932868
100010,100040x100050,1999,0.5614767507477141,2059.857648389756
100010,100040x100050,2000,0.6353133424344888,2809.802050800205
100010,100040x100050,2001,0.6704453155206214,2791.822854900494
100010,100040x100050,2002,0.6180477617803025,3037.4692570661323
100010,100040x100050,2003,0.5802050977346445,3181.2280416083604
100010,100040x100050,2004,0.6162474745866631,3692.6651043424918
100010,100040x100050,2005,0.7698703625561134,3132.8088680022784
100010,100040x100050,2006,0.8180152659902425,2986.0735031971863
100010,100040x100050,2007,0.8263435005867228,2818.994683793441
100010,100040x100050,2008,0.8882881438831105,2225.294807123967
100010,100040x100050,2009,0.8687006021722012,1039.6386631992013
100010,100040x100050,2010,0.8677231940397814,1578.8236478042706
100010,100040x100050,2011,0.9023195511120623,1296.955420854597
100010,100040x100050,2012,0.9414621030577461,1400.6068588977466
100010,100040x100050,2013,0.9480042098909239,1581.5183525360392
100010,100040x100050,2014,0.9133704675489275,1595.3282811742695
100010,100040x100050,2015,0.8987445583303375,1566.7140412439674
100010,100040x100050,2016,0.9007665387246503,1613.8434132965438
100010,100040x100050,2017,0.9499121003539132,1448.7189771832002
100010,100040x100050,2018,0.9497557678537977,1673.630769675912
100010,100040x100050,2019,0.9935797072799222,1536.9060502676275
100010,100040x100050,2020,1.0,1565.4622625983498
100010,100040x100050,2021,0.9644762060514886,1433.6391235073202
100010,100040x100050,2022,1.114483814244194,1599.4137605500016
100010,REST,1967,0.25757468267563066,1146.0776862295606
100010,REST,1968,0.2581561644289945,1090.9892179628037
100010,REST,1969,0.2787211212223694,1240.3520379872432
100010,REST,1970,0.28755979122301545,1305.784974165103
100010,REST,1971,0.2958775194114279,1361.9594577491175
100010,REST,1972,0.3438905406213146,1412.583713596586
100010,REST,1973,0.4403272508406108,1390.0959253285082
100010,REST,1974,0.43038166074873735,1364.599232253674
100010,REST,1975,0.4709911849070508,1411.151855236326
100010,REST,1976,0.5237976401930811,1457.969922271824
100010,REST,1977,0.544212539209408,1476.0874854772005
100010,REST,1978,0.5840210081679644,1474.8888233030825
100010,REST,1979,0.5869117940823115,1616.9521450321422
100010,REST,1980,0.6217859206826515,1738.9841927917846
100010,REST,1981,0.7028046914998709,1755.7092867915608
100010,REST,1982,0.8124274463562339,1742.2967231433463
100010,REST,1983,0.8456304691133768,2234.612304711457
100010,REST,1984,0.9146393127233122,2249.9195225451786
100010,REST,1985,0.9197096229510833,2233.822788807052
100010,REST,1986,0.8494449823752679,2289.6331392629277
100010,REST,1987,0.8288278243285547,2053.2388679517294
100010,REST,1988,0.8079416635263893,2549.443766686778
100010,REST,1989,0.8740781467991261,2788.551945612023
100010,REST,1990,0.8115056247520349,2552.610156953986
100010,REST,1991,0.8292862634531385,2625.955411419336
100010,REST,1992,0.7922145488613166,2538.3432271181337
100010,REST,1993,0.7202553333700612,2454.772983143458
100010,REST,1994,0.7159190219537965,2795.2680823725036
100010,REST,1995,0.7075953441424337,3302.194175630696
100010,REST,1996,0.7321357829823497,2800.3351828041546
100010,REST,1997,0.7579742565973293,2818.771045803142
100010,REST,1998,0.7077714659229042,3066.35070243425
100010,REST,1999,0.6574235256238891,2595.3467133730846
100010,REST,2000,0.7288608723509319,3096.149738600689
100010,REST,2001,0.782570430636372,2795.820122650199
100010,REST,2002,0.7632648584465357,2651.394789835472
100010,REST,2003,0.7420471451294466,2672.55473391158
100010,REST,2004,0.7675295913047767,2898.718951571473
100010,REST,2005,0.8170879399521328,2889.087877331037
100010,REST,2006,0.8699755877133729,2907.8186084503945
100010,REST,2007,0.9106443239274125,3097.8906530060644
100010,REST,2008,0.9611138945152915,3007.3365349066016
100010,REST,2009,0.9150334491521439,3471.4547648072844
100010,REST,2010,0.9310294606080165,3079.9014273186913
100010,REST,2011,1.013777379444962,2786.7902164398765
100010,REST,2012,1.0569583952085309,2932.9347052485246
100010,REST,2013,1.0856003581476508,3186.214535980228
100010,REST,2014,1.0378883670385852,3386.941048002586
100010,REST,2015,0.9982638194834044,3152.0158077658702
100010,REST,2016,0.994272551390802,3225.715936795462
100010,REST,2017,1.0199640941359263,3751.0411696450237
100010,REST,2018,0.9849231476740118,4182.727015527706
100010,REST,2019,0.9942601597844878,3678.373430237332
100010,REST,2020,1.0,3090.9242904417497
100010,REST,2021,1.0052516036408472,3367.334329118137
100010,REST,2022,1.155900116565931,4407.195042178335
100030,010000,1967,0.1671947859316569,2164.3153387986195
100030,010000,1968,0.16569198546882913,1983.9681009310086
100030,010000,1969,0.16869393121322884,1874.0334412959526
100030,010000,1970,0.18048622749910231,1541.442838391343
100030,010000,1971,0.20107437929757155,1254.5775376581619
100030,010000,1972,0.2233557541802332,1172.3020166614276
100030,010000,1973,0.2717472898300999,1873.494405459825
100030,010000,1974,0.3063839767620786,2401.402773381998
100030,010000,1975,0.34891487841950786,2071.956443522845
100030,010000,1976,0.3781510605910986,2269.068975149513
100030,010000,1977,0.4164536160670085,1896.3677517368176
100030,010000,1978,0.4348164913501637,2027.6800205133202
100030,010000,1979,0.4616665515404598,1973.9898208526586
100030,010000,1980,0.5411992553175095,1628.8039073788966
100030,010000,1981,0.601640332092093,1386.517005502432
100030,010000,1982,0.6938745093479898,1320.9247901354718
100030,010000,1983,0.7125328070841059,1372.7948448393877
100030,010000,1984,0.8169389259246574,1139.0518653452143
100030,010000,1985,0.9122429761809687,979.7960595850108
100030,010000,1986,0.9201620986793481,819.6443554618411
100030,010000,1987,0.9543260782204781,587.2272196009978
100030,010000,1988,1.0224196312701654,419.1246911958481
100030,010000,1989,1.1051778519997437,267.51047815165947
100030,010000,1990,1.0759777327021303,292.2013901023543
100030,010000,1991,0.8821820511422136,71.35441233883476
100030,010000,1992,1.0394155439425314,170.99131143389786
100030,010000,1993,1.1180318815753016,285.01042156588494
100030,010000,1994,1.0609235139604472,443.5334752453946
100030,010000,1995,0.9907015815348412,431.85385399592093
100030,010000,1996,0.9453871771267227,356.3459183165936
