TILGANG2,ANVENDELSE,TID,tau
010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2017,0.0031018973862204746
010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2018,0.002713438764690949
010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2019,0.0024454386473558632
010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2020,0.0032198788396106746
010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2021,0.00259632630120607
010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,2022,0.0013455958715645443
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1967,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1968,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1969,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1970,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1971,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1972,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1973,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1974,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1975,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1976,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1977,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1978,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1979,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1980,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1981,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1982,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1983,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1984,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1985,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1986,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1987,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1988,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1989,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1990,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1991,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1992,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1993,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1994,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1995,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1996,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1997,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1998,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),1999,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2000,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2001,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2002,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2003,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2004,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2005,4.223151315511635e-05
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2006,4.0723244828147904e-05
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2007,5.985873338920149e-05
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2008,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2009,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2010,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2011,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2012,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2013,0.0
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2014,6.294256490952006e-05
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2015,0.0002944929812506135
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2016,0.000746602956547708
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2017,0.000961315934701725
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2018,0.0018460481689778045
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2019,0.00040316005000996574
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2020,0.00029103190572003453
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2021,0.00022275195074189698
100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),2022,0.0025047006824435625
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1967,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1968,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1969,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1970,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1971,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1972,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1973,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1974,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1975,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1976,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1977,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1978,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1979,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1980,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1981,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1982,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1983,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1984,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1985,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1986,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1987,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1988,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1989,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1990,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1991,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1992,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1993,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1994,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1995,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1996,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1997,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1998,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),1999,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2000,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2001,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2002,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2003,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2004,0.0
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2005,0.02285184025911284
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2006,0.023428412327718532
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2007,0.025586200593055646
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2008,0.00512205489434054
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2009,0.006150526925739608
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2010,0.0012881721262201066
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2011,0.0009501080747935077
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2012,0.0007398111967668775
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2013,0.00045396004357727725
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2014,0.004064805354356724
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2015,0.0027591023686399717
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2016,0.00347639209032116
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2017,0.003444037998145518
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2018,0.006330416418861055
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2019,0.007418218925236032
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2020,0.00552517112493886
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2021,0.0033191901430883117
100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),2022,0.0034185526803972494
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1967,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1968,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1969,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1970,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1971,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1972,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1973,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1974,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1975,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1976,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1977,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1978,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1979,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1980,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1981,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1982,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1983,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1984,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1985,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1986,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1987,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1988,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1989,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1990,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1991,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1992,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1993,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1994,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1995,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1996,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1997,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1998,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),1999,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2000,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2001,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2002,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2003,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2004,0.0
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2005,0.006861848124428179
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2006,0.0034195340884804444
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2007,0.004344284550638067
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2008,0.0016346032943543316
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2009,0.004547886570358481
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2010,0.001694915254237288
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2011,0.0006885471654808354
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2012,0.00041969781757134864
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2013,0.00018549434242255613
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2014,0.002939015429831007
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2015,0.004428602289911428
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2016,0.005764380929506425
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2017,0.00423899878885749
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2018,0.013523216850167545
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2019,0.013270421704511943
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2020,0.011360634081902245
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2021,0.007709033405811426
100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),2022,0.005802871786183235
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1967,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1968,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1969,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1970,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1971,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1972,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1973,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1974,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1975,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1976,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1977,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1978,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1979,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1980,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1981,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1982,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1983,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1984,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1985,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1986,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1987,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1988,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1989,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1990,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1991,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1992,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1993,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1994,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1995,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1996,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1997,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1998,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",1999,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2000,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2001,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2002,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2003,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2004,0.0
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2005,0.018903363681606607
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2006,0.018241806646167397
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2007,0.014196195405483473
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2008,0.003471252544679582
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2009,0.003608502072740774
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2010,0.0006028406519022855
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2011,0.0004123757549950134
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2012,0.0002996493713200527
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2013,0.00018339473303196534
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2014,0.0017925762268473024
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2015,0.0012257298103733548
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2016,0.001176613856257579
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2017,0.0013027227843403347
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2018,0.004211313075483312
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2019,0.004336215241846647
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2020,0.0031674757281553397
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2021,0.002594510389012002
100010 Slagterier-(Tilgang),"100040x100050 Anden fødevareindustri (100040, 100050)",2022,0.0027003124974722494
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1967,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1968,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1969,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1970,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1971,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1972,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1973,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1974,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1975,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1976,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1977,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1978,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1979,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1980,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1981,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1982,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1983,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1984,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1985,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1986,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1987,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1988,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1989,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1990,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1991,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1992,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1993,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1994,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1995,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1996,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1997,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1998,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",1999,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2000,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2001,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2002,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2003,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2004,0.0
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2005,0.018566319463834722
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2006,0.015831832417024887
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2007,0.01590997617206767
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2008,0.005292819500163516
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2009,0.005694239184585252
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2010,0.0011485854115188066
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2011,0.0007177188141206948
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2012,0.0005353202715814274
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2013,0.00034985348278033574
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2014,0.0027370192300156756
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2015,0.0018484486444479476
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2016,0.0022288915175036417
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2017,0.0020453314920278924
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2018,0.004105318398343907
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2019,0.004062845880731934
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2020,0.002985415151901296
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2021,0.0025468198766826567
100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",2022,0.003282280031949039
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1967,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1968,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1969,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1970,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1971,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1972,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1973,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1974,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1975,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1976,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1977,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1978,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1979,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1980,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1981,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1982,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1983,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1984,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1985,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1986,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1987,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1988,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1989,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1990,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1991,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1992,0.0
100010 Slagterier-(Tilgang),Eksport - (Anvendelse),1993,0.0
