TILGANG1,TILGANG2,ANVENDELSE,TID,Xt
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2008,22500.47636245271
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2009,22374.368179705983
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2010,22308.88426293957
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2011,21343.732079318743
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2012,21770.28488390822
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2013,22853.80854470282
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2014,22226.53204773536
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2015,22915.85434688517
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2016,22386.186897121723
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2017,22690.04199185924
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2018,22237.319491672908
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2019,20835.694886211713
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2020,22304.082
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2021,22025.545
Dansk produktion,REST_TILGANG Øvrige brancher,010000 Landbrug og gartneri- (Anvendelse),2022,21005.89605477346
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1967,2675.6046137959547
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1968,2680.0530827374114
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1969,2732.6608099443015
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1970,2799.877374285121
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1971,3180.0137267698
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1972,3321.371716232732
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1973,3423.4869608397416
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1974,3270.1211033482896
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1975,2785.2385496732795
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1976,2864.0270599522632
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1977,2687.1365564445655
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1978,2716.3475020788346
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1979,3142.8348927577604
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1980,3103.2736950776066
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1981,3170.596867286071
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1982,3076.8506260456015
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1983,2809.9150081184757
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1984,3186.2789396914172
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1985,3086.085266112785
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1986,3504.6847384373045
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1987,3760.772710906415
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1988,4050.8929068885277
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1989,3909.6485885646734
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1990,4833.296113492041
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1991,5049.772261046493
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1992,3944.7711114740996
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1993,4567.496639345367
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1994,5444.117327947234
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1995,3802.26023493443
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1996,3986.2504309214555
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1997,4697.4316303747255
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1998,5042.9555185329955
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),1999,5033.81601606243
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2000,5071.642692604246
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2001,4267.86149851832
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2002,4497.32106240956
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2003,4539.382670461033
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2004,4144.573856975788
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2005,4397.547572449788
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2006,4298.486401756639
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2007,4467.743371674063
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2008,4553.0334647255695
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2009,5224.772939250087
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2010,4628.0239200433325
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2011,4746.799755264545
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2012,4210.208478765487
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2013,4322.509488536869
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2014,4504.913821131423
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2015,4686.249981356689
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2016,4973.713876232892
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2017,6031.817281239107
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2018,6291.206925586902
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2019,5876.133926922751
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2020,6049.606
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2021,7108.734999999999
Dansk produktion,REST_TILGANG Øvrige brancher,100010 Slagterier- (Anvendelse),2022,7104.312331269717
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1967,2866.005438669615
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1968,2990.021656743718
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1969,3169.194307511976
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1970,3148.5495310810234
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1971,3436.6548331806657
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1972,3821.9964636396217
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1973,3426.9184512297647
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1974,3659.7261274304133
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1975,3207.444352757283
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1976,3638.1364063988995
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1977,3730.7006511781524
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1978,3890.245503720626
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1979,3940.803232893154
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1980,4941.607510625254
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1981,4622.787291414819
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1982,4850.142315171537
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1983,4970.291489939
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1984,4892.317694887438
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1985,4603.990778055564
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1986,4572.7752673638
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1987,5110.220357143687
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1988,3885.4424288852983
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1989,4135.121894477835
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1990,4510.046095289657
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1991,4371.561080449738
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1992,4507.904557396976
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1993,4136.604127706819
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1994,4239.105339574992
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1995,4329.264253423694
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1996,3869.928144153365
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1997,3709.389472847209
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1998,4208.587802307437
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),1999,4174.79467581291
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2000,3736.7488242946247
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2001,4142.793076702559
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2002,3460.0810590604106
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2003,3907.553408356367
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2004,3734.5915853111583
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2005,5253.7124828959695
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2006,5799.751525763667
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2007,4627.198826568544
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2008,4274.844386327669
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2009,4603.559020613669
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2010,3981.322518486831
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2011,5396.17407226554
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2012,5286.462147652519
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2013,5168.772669342695
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2014,5531.996711194043
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2015,5452.0211438859715
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2016,6485.664148612624
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2017,6697.060513655742
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2018,6547.028639172748
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2019,6501.057691375398
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2020,7411.902
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2021,6627.809
Dansk produktion,REST_TILGANG Øvrige brancher,100030 Mejerier- (Anvendelse),2022,6644.508302397048
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1967,4591.830227483687
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1968,5430.708591058316
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1969,5368.6007322954065
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1970,5673.158621585162
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1971,6285.062964847097
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1972,6315.921517533306
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1973,6142.087617757411
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1974,7189.164275812367
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1975,6889.043158816185
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1976,7119.926155678846
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1977,7074.12356006988
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1978,7234.004266407744
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1979,7583.476216870681
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1980,7879.2958565036
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1981,7859.207074584032
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1982,8026.928215846624
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1983,7856.829649377758
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1984,8657.839704239872
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1985,8941.411990220697
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1986,9526.118662002535
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1987,10190.85421145221
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1988,10698.58836713333
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1989,11087.800239321981
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1990,11341.018425643406
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1991,11521.562071646147
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1992,12017.538140536273
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1993,12216.023778483557
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1994,11516.361793517302
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1995,12513.647859530385
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1996,12700.997750205674
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1997,12572.941180789127
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1998,12388.165177706922
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",1999,13079.038242958997
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2000,12642.25287512849
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2001,12607.503529174877
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2002,13482.788198224196
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2003,13140.984455965881
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2004,13643.99440830052
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2005,13962.86203997148
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2006,13607.439105058913
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2007,13113.750642781895
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2008,12397.034698564681
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2009,11750.609995688512
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2010,10271.861347975146
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2011,10286.70163857781
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2012,9341.416139323263
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2013,9898.233966368878
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2014,9898.716263142916
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2015,11314.799880646799
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2016,12008.224386583732
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2017,11862.663826999593
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2018,12243.386650128823
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2019,10888.014762585804
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2020,11749.342
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2021,11143.289
Dansk produktion,REST_TILGANG Øvrige brancher,"100040x100050 Anden fødevareindustri (100040, 100050)",2022,11043.856282271685
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1967,1126140.749333304
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1968,1169959.106572009
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1969,1263696.2528943706
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1970,1317513.6643482915
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1971,1345389.0286672064
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1972,1412406.3838386664
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1973,1478856.3140322028
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1974,1450913.0670411147
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1975,1419212.0356060246
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1976,1529632.0602039103
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1977,1549707.286966999
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1978,1588498.773581462
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1979,1649089.1002784893
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1980,1637534.97123329
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1981,1607018.1805990175
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1982,1646652.3766340925
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1983,1685956.5465338724
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1984,1777204.262942174
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1985,1868522.0058985923
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1986,1991395.665798984
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1987,2027532.3405044277
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1988,2056059.7003993543
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1989,2064248.220618908
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1990,2094915.8599499129
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1991,2117342.9293873324
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1992,2149198.50161187
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1993,2156220.344170518
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1994,2272527.0810740367
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1995,2359548.7037650435
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1996,2440245.5734482794
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1997,2519153.836801069
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1998,2589693.6752417474
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",1999,2706345.4669446363
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2000,2848898.0651818067
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2001,2921460.34192703
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2002,2953824.117741488
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2003,2958892.829216063
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2004,3027295.6982459524
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2005,3197352.4529565936
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2006,3379596.797854854
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2007,3482958.491653688
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2008,3520620.6058082804
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2009,3286094.4457038515
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2010,3288710.2378141503
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2011,3375239.7997020297
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2012,3404100.0120405573
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2013,3409132.3929955796
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2014,3480020.9677953892
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2015,3569228.5461227386
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2016,3704226.654171731
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2017,3798775.106109553
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2018,3874168.742256112
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2019,3934204.77879855
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2020,3835539.973
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2021,4087541.079
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",2022,4203685.833986226
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1967,88913.95479404574
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1968,104993.21638375404
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1969,115836.14438234508
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1970,122087.10062763248
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1971,130419.46784631404
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1972,141609.98674893385
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1973,157942.37963874443
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1974,161992.42492586607
Dansk produktion,REST_TILGANG Øvrige brancher,Eksport - (Anvendelse),1975,159888.00086936067
